Beach Name,Wave Height,Wave Period,Battery Life,Measurement ID
Ohio Street Beach,0.066,7,11.3,OhioStreetBeach201406160600
Rainbow Beach,0.081,4,11.5,RainbowBeach201406160600
Calumet Beach,0.059,3,10.9,CalumetBeach201406161200
63rd Street Beach,0.086,7,11.7,63rdStreetBeach201406161200
Montrose Beach,0.091,6,11.1,MontroseBeach201406161200
Osterman Beach,0.094,6,11.9,OstermanBeach201406161200
Ohio Street Beach,0.117,3,11.3,OhioStreetBeach201406161200
Rainbow Beach,0.096,3,11.5,RainbowBeach201406161200
Calumet Beach,0.079,4,10.9,CalumetBeach201406161400
63rd Street Beach,0.115,4,11.7,63rdStreetBeach201406161400
Montrose Beach,0.101,6,11.1,MontroseBeach201406161400
Osterman Beach,0.098,2,11.9,OstermanBeach201406161400
Ohio Street Beach,0.164,3,11.3,OhioStreetBeach201406161400
Calumet Beach,0.105,2,10.9,CalumetBeach201406170700
63rd Street Beach,0.108,3,11.6,63rdStreetBeach201406170700
Montrose Beach,0.168,4,11.1,MontroseBeach201406151200
Osterman Beach,0.231,4,12,OstermanBeach201406151200
Ohio Street Beach,0.171,3,11.4,OhioStreetBeach201406151200
Rainbow Beach,0.105,4,11.5,RainbowBeach201406151200
Calumet Beach,0.178,3,10.9,CalumetBeach201406151300
63rd Street Beach,0.145,3,11.7,63rdStreetBeach201406151300
Montrose Beach,0.171,4,11.1,MontroseBeach201406151300
Osterman Beach,0.247,3,12,OstermanBeach201406151300
Ohio Street Beach,0.151,3,11.3,OhioStreetBeach201406151300
Rainbow Beach,0.105,4,11.5,RainbowBeach201406151300
Calumet Beach,0.189,3,11,CalumetBeach201406151500
63rd Street Beach,0.156,3,11.7,63rdStreetBeach201406151500
Montrose Beach,0.173,4,11.1,MontroseBeach201406151500
Osterman Beach,0.24,4,12,OstermanBeach201406151500
Ohio Street Beach,0.134,4,11.3,OhioStreetBeach201406151500
Calumet Beach,0.151,3,11,CalumetBeach201406151600
63rd Street Beach,0.15,3,11.7,63rdStreetBeach201406151600
Montrose Beach,0.191,4,11.1,MontroseBeach201406151600
Osterman Beach,0.199,4,12,OstermanBeach201406151600
Ohio Street Beach,0.141,3,11.3,OhioStreetBeach201406151600
Rainbow Beach,0.116,3,11.5,RainbowBeach201406151500
Calumet Beach,0.136,3,11,CalumetBeach201406151700
63rd Street Beach,0.127,3,11.7,63rdStreetBeach201406151700
Montrose Beach,0.153,4,11.1,MontroseBeach201406151700
Calumet Beach,0.099,2,10.9,CalumetBeach201406161500
63rd Street Beach,0.119,4,11.7,63rdStreetBeach201406161500
Osterman Beach,0.194,4,11.9,OstermanBeach201406151700
Ohio Street Beach,0.146,3,11.3,OhioStreetBeach201406151700
Rainbow Beach,0.111,3,11.5,RainbowBeach201406151700
Calumet Beach,0.081,3,10.9,CalumetBeach201406152300
63rd Street Beach,0.103,2,11.7,63rdStreetBeach201406152300
Montrose Beach,0.111,10,11.1,MontroseBeach201406152300
Osterman Beach,0.118,3,11.9,OstermanBeach201406152300
Ohio Street Beach,0.106,3,11.3,OhioStreetBeach201406152300
Rainbow Beach,0.118,3,11.5,RainbowBeach201406152300
Calumet Beach,0.121,3,11,CalumetBeach201406151800
63rd Street Beach,0.128,3,11.7,63rdStreetBeach201406151800
Montrose Beach,0.15,7,11.1,MontroseBeach201406151800
Osterman Beach,0.196,4,11.9,OstermanBeach201406151800
Ohio Street Beach,0.157,3,11.3,OhioStreetBeach201406151800
Rainbow Beach,0.103,4,11.5,RainbowBeach201406151800
Calumet Beach,0.072,3,11,CalumetBeach201406160200
63rd Street Beach,0.092,4,11.7,63rdStreetBeach201406160200
Montrose Beach,0.114,5,11.1,MontroseBeach201406160200
Osterman Beach,0.11,3,11.9,OstermanBeach201406160200
Ohio Street Beach,0.075,6,11.3,OhioStreetBeach201406160200
Rainbow Beach,0.093,7,11.5,RainbowBeach201406160200
Calumet Beach,0.063,4,10.9,CalumetBeach201406161100
63rd Street Beach,0.1,4,11.7,63rdStreetBeach201406161100
Montrose Beach,0.116,4,11.1,MontroseBeach201406161100
Osterman Beach,0.1,3,11.9,OstermanBeach201406161100
Ohio Street Beach,0.133,2,11.3,OhioStreetBeach201406161100
Rainbow Beach,0.087,4,11.5,RainbowBeach201406161100
Calumet Beach,0.127,3,11,CalumetBeach201406151900
63rd Street Beach,0.124,7,11.7,63rdStreetBeach201406151900
Montrose Beach,0.132,6,11.1,MontroseBeach201406151900
Osterman Beach,0.168,4,11.9,OstermanBeach201406151900
Ohio Street Beach,0.132,6,11.4,OhioStreetBeach201406151900
Rainbow Beach,0.104,3,11.5,RainbowBeach201406151900
Calumet Beach,0.076,4,11,CalumetBeach201406152200
63rd Street Beach,0.112,3,11.7,63rdStreetBeach201406152200
Montrose Beach,0.121,4,11.1,MontroseBeach201406152200
Osterman Beach,0.137,3,11.9,OstermanBeach201406152200
Ohio Street Beach,0.106,3,11.3,OhioStreetBeach201406152200
Rainbow Beach,0.119,5,11.5,RainbowBeach201406152200
Calumet Beach,0.105,2,11,CalumetBeach201406152000
63rd Street Beach,0.119,6,11.7,63rdStreetBeach201406152000
Montrose Beach,0.125,3,11.1,MontroseBeach201406152000
Osterman Beach,0.16,3,11.9,OstermanBeach201406152000
Ohio Street Beach,0.133,3,11.3,OhioStreetBeach201406152000
Rainbow Beach,0.117,6,11.5,RainbowBeach201406152000
Calumet Beach,0.088,3,11,CalumetBeach201406152100
63rd Street Beach,0.115,5,11.7,63rdStreetBeach201406152100
Montrose Beach,0.116,3,11.1,MontroseBeach201406152100
Osterman Beach,0.148,3,11.9,OstermanBeach201406152100
Ohio Street Beach,0.116,2,11.3,OhioStreetBeach201406152100
Rainbow Beach,0.117,6,11.5,RainbowBeach201406152100
Calumet Beach,0.075,3,11,CalumetBeach201406162400
63rd Street Beach,0.099,4,11.7,63rdStreetBeach201406162400
Montrose Beach,0.115,7,11.1,MontroseBeach201406162400
Osterman Beach,0.116,8,11.9,OstermanBeach201406162400
Ohio Street Beach,0.092,3,11.3,OhioStreetBeach201406162400
Rainbow Beach,0.096,4,11.5,RainbowBeach201406162400
Calumet Beach,0.073,8,11,CalumetBeach201406160100
63rd Street Beach,0.091,7,11.7,63rdStreetBeach201406160100
Montrose Beach,0.11,6,11.1,MontroseBeach201406160100
Osterman Beach,0.102,4,11.9,OstermanBeach201406160100
Ohio Street Beach,0.078,7,11.3,OhioStreetBeach201406160100
Rainbow Beach,0.089,4,11.5,RainbowBeach201406160100
Calumet Beach,0.064,6,10.9,CalumetBeach201406160300
63rd Street Beach,0.095,6,11.7,63rdStreetBeach201406160300
Montrose Beach,0.108,3,11.1,MontroseBeach201406160300
Osterman Beach,0.102,3,11.9,OstermanBeach201406160300
Ohio Street Beach,0.07,5,11.3,OhioStreetBeach201406160300
Rainbow Beach,0.086,6,11.5,RainbowBeach201406160300
Calumet Beach,0.066,4,11,CalumetBeach201406160400
63rd Street Beach,0.109,4,11.7,63rdStreetBeach201406160400
Montrose Beach,0.104,3,11.1,MontroseBeach201406160400
Osterman Beach,0.099,3,11.9,OstermanBeach201406160400
Ohio Street Beach,0.073,4,11.3,OhioStreetBeach201406160400
Rainbow Beach,0.118,3,11.5,RainbowBeach201406160400
Calumet Beach,0.06,4,10.9,CalumetBeach201406160500
63rd Street Beach,0.086,4,11.7,63rdStreetBeach201406160500
Montrose Beach,0.103,3,11.1,MontroseBeach201406160500
Osterman Beach,0.104,4,11.9,OstermanBeach201406160500
Ohio Street Beach,0.07,4,11.3,OhioStreetBeach201406160500
Rainbow Beach,0.087,5,11.5,RainbowBeach201406160500
Calumet Beach,0.057,4,10.9,CalumetBeach201406160700
63rd Street Beach,0.083,6,11.7,63rdStreetBeach201406160700
Montrose Beach,0.088,4,11.1,MontroseBeach201406160700
Osterman Beach,0.081,4,11.9,OstermanBeach201406160700
Ohio Street Beach,0.065,6,11.3,OhioStreetBeach201406160700
Rainbow Beach,0.079,4,11.5,RainbowBeach201406160700
Calumet Beach,0.068,5,10.9,CalumetBeach201406160900
63rd Street Beach,0.072,4,11.7,63rdStreetBeach201406160900
Montrose Beach,0.085,6,11.1,MontroseBeach201406160900
Osterman Beach,0.077,5,11.9,OstermanBeach201406160900
Calumet Beach,0.056,9,10.9,CalumetBeach201406160800
63rd Street Beach,0.105,4,11.7,63rdStreetBeach201406160800
Montrose Beach,0.085,4,11.1,MontroseBeach201406160800
Osterman Beach,0.094,2,11.9,OstermanBeach201406160800
Ohio Street Beach,0.074,2,11.3,OhioStreetBeach201406160800
Rainbow Beach,0.078,6,11.5,RainbowBeach201406160800
Ohio Street Beach,0.066,4,11.3,OhioStreetBeach201406160900
Rainbow Beach,0.089,6,11.5,RainbowBeach201406160900
Calumet Beach,0.064,2,10.9,CalumetBeach201406161000
63rd Street Beach,0.072,5,11.7,63rdStreetBeach201406161000
Montrose Beach,0.084,6,11.1,MontroseBeach201406161000
Osterman Beach,0.077,8,11.9,OstermanBeach201406161000
Ohio Street Beach,0.067,3,11.3,OhioStreetBeach201406161000
Calumet Beach,0.068,3,10.9,CalumetBeach201406161300
63rd Street Beach,0.095,4,11.6,63rdStreetBeach201406161300
Montrose Beach,0.088,6,11.1,MontroseBeach201406161300
Osterman Beach,0.099,2,11.9,OstermanBeach201406161300
Ohio Street Beach,0.13,2,11.3,OhioStreetBeach201406161300
Rainbow Beach,0.091,5,11.5,RainbowBeach201406161300
Calumet Beach,0.114,3,10.9,CalumetBeach201406170800
63rd Street Beach,0.115,2,11.6,63rdStreetBeach201406170800
Montrose Beach,0.162,4,11.1,MontroseBeach201406170800
Osterman Beach,0.173,3,11.8,OstermanBeach201406170800
Ohio Street Beach,0.131,3,11.3,OhioStreetBeach201406170800
Rainbow Beach,0.114,3,11.4,RainbowBeach201406170800
Montrose Beach,0.16,3,11.1,MontroseBeach201406161500
Osterman Beach,0.142,4,11.9,OstermanBeach201406161500
Ohio Street Beach,0.141,3,11.3,OhioStreetBeach201406161500
Calumet Beach,0.148,2,10.9,CalumetBeach201406161600
63rd Street Beach,0.161,4,11.7,63rdStreetBeach201406161600
Montrose Beach,0.166,2,11.1,MontroseBeach201406161600
Osterman Beach,0.129,2,11.9,OstermanBeach201406161600
Ohio Street Beach,0.143,2,11.3,OhioStreetBeach201406161600
Rainbow Beach,0.13,3,11.5,RainbowBeach201406161600
Calumet Beach,0.105,2,10.9,CalumetBeach201406170500
63rd Street Beach,0.11,5,11.6,63rdStreetBeach201406170500
Montrose Beach,0.116,3,11.1,MontroseBeach201406170500
Osterman Beach,0.182,3,11.8,OstermanBeach201406170500
Ohio Street Beach,0.124,3,11.3,OhioStreetBeach201406170500
Rainbow Beach,0.086,4,11.5,RainbowBeach201406170500
Calumet Beach,0.167,2,10.9,CalumetBeach201406161700
63rd Street Beach,0.149,2,11.7,63rdStreetBeach201406161700
Montrose Beach,0.154,2,11.1,MontroseBeach201406161700
Osterman Beach,0.187,2,11.9,OstermanBeach201406161700
Ohio Street Beach,0.134,2,11.3,OhioStreetBeach201406161700
Rainbow Beach,0.132,3,11.5,RainbowBeach201406161700
Calumet Beach,0.076,5,10.9,CalumetBeach201406180100
63rd Street Beach,0.097,4,11.6,63rdStreetBeach201406180100
Montrose Beach,0.129,7,11.1,MontroseBeach201406180100
Osterman Beach,0.139,7,11.8,OstermanBeach201406180100
Ohio Street Beach,0.103,4,11.3,OhioStreetBeach201406180100
Rainbow Beach,0.095,4,11.4,RainbowBeach201406180100
Calumet Beach,0.172,3,10.9,CalumetBeach201406161800
63rd Street Beach,0.146,2,11.6,63rdStreetBeach201406161800
Montrose Beach,0.128,7,11.1,MontroseBeach201406161800
Osterman Beach,0.138,7,11.9,OstermanBeach201406161800
Ohio Street Beach,0.148,3,11.3,OhioStreetBeach201406161800
Rainbow Beach,0.141,4,11.5,RainbowBeach201406161800
Calumet Beach,0.13,2,10.9,CalumetBeach201406161900
63rd Street Beach,0.163,7,11.6,63rdStreetBeach201406161900
Montrose Beach,0.154,2,11.1,MontroseBeach201406161900
Osterman Beach,0.143,2,11.9,OstermanBeach201406161900
Ohio Street Beach,0.15,6,11.3,OhioStreetBeach201406161900
Rainbow Beach,0.138,2,11.5,RainbowBeach201406161900
Ohio Street Beach,0.112,2,11.3,OhioStreetBeach201406162000
Rainbow Beach,0.144,6,11.5,RainbowBeach201406162000
Calumet Beach,0.131,2,10.9,CalumetBeach201406162100
63rd Street Beach,0.164,2,11.6,63rdStreetBeach201406162100
Montrose Beach,0.16,3,11.1,MontroseBeach201406162100
Osterman Beach,0.184,2,11.8,OstermanBeach201406162100
Ohio Street Beach,0.127,3,11.3,OhioStreetBeach201406162100
Rainbow Beach,0.133,5,11.5,RainbowBeach201406162100
Calumet Beach,0.126,2,10.9,CalumetBeach201406162200
63rd Street Beach,0.147,3,11.6,63rdStreetBeach201406162200
Montrose Beach,0.174,3,11.1,MontroseBeach201406162200
Osterman Beach,0.197,3,11.8,OstermanBeach201406162200
Ohio Street Beach,0.115,3,11.3,OhioStreetBeach201406162200
Rainbow Beach,0.131,5,11.5,RainbowBeach201406162200
Calumet Beach,0.11,2,10.9,CalumetBeach201406162300
63rd Street Beach,0.132,3,11.6,63rdStreetBeach201406162300
Montrose Beach,0.16,3,11.1,MontroseBeach201406162300
Osterman Beach,0.171,3,11.8,OstermanBeach201406162300
Ohio Street Beach,0.125,3,11.3,OhioStreetBeach201406162300
Calumet Beach,0.116,2,10.7,CalumetBeach201406172400
63rd Street Beach,0.126,5,11.6,63rdStreetBeach201406172400
Montrose Beach,0.162,3,11.1,MontroseBeach201406172400
Osterman Beach,0.175,3,11.8,OstermanBeach201406172400
Ohio Street Beach,0.116,2,11.3,OhioStreetBeach201406172400
Rainbow Beach,0.108,3,11.5,RainbowBeach201406172400
Calumet Beach,0.112,2,10.9,CalumetBeach201406170100
63rd Street Beach,0.126,2,11.6,63rdStreetBeach201406170100
Montrose Beach,0.164,3,11.1,MontroseBeach201406170100
Osterman Beach,0.178,6,11.8,OstermanBeach201406170100
Ohio Street Beach,0.149,2,11.3,OhioStreetBeach201406170100
Rainbow Beach,0.106,4,11.5,RainbowBeach201406170100
Calumet Beach,0.103,2,10.9,CalumetBeach201406170200
63rd Street Beach,0.12,3,11.6,63rdStreetBeach201406170200
Montrose Beach,0.143,6,11.1,MontroseBeach201406170200
Osterman Beach,0.151,2,11.8,OstermanBeach201406170200
Ohio Street Beach,0.107,3,11.3,OhioStreetBeach201406170200
Rainbow Beach,0.099,7,11.5,RainbowBeach201406170200
Calumet Beach,0.084,2,10.9,CalumetBeach201406170300
63rd Street Beach,0.112,6,11.6,63rdStreetBeach201406170300
Montrose Beach,0.124,2,11.1,MontroseBeach201406170300
Osterman Beach,0.142,2,11.8,OstermanBeach201406170300
Ohio Street Beach,0.11,2,11.3,OhioStreetBeach201406170300
Rainbow Beach,0.101,5,11.5,RainbowBeach201406170300
Montrose Beach,0.112,3,11.1,MontroseBeach201406170400
Osterman Beach,0.167,3,11.8,OstermanBeach201406170400
Ohio Street Beach,0.126,3,11.3,OhioStreetBeach201406170400
Rainbow Beach,0.109,5,11.5,RainbowBeach201406170400
Calumet Beach,0.102,2,10.9,CalumetBeach201406170600
63rd Street Beach,0.096,2,11.6,63rdStreetBeach201406170600
Montrose Beach,0.128,3,11.1,MontroseBeach201406170600
Osterman Beach,0.186,3,11.8,OstermanBeach201406170600
Ohio Street Beach,0.121,3,11.3,OhioStreetBeach201406170600
Rainbow Beach,0.087,5,11.4,RainbowBeach201406170600
Calumet Beach,0.102,3,10.9,CalumetBeach201406171600
63rd Street Beach,0.125,3,11.6,63rdStreetBeach201406171600
Montrose Beach,0.13,4,11.1,MontroseBeach201406171600
Osterman Beach,0.128,3,11.8,OstermanBeach201406171600
Ohio Street Beach,0.159,2,11.3,OhioStreetBeach201406171600
Rainbow Beach,0.121,3,11.4,RainbowBeach201406171600
Montrose Beach,0.133,3,11.1,MontroseBeach201406170700
Osterman Beach,0.186,3,11.8,OstermanBeach201406170700
Ohio Street Beach,0.139,3,11.3,OhioStreetBeach201406170700
Calumet Beach,0.112,3,10.9,CalumetBeach201406170900
63rd Street Beach,0.102,4,11.6,63rdStreetBeach201406170900
Montrose Beach,0.127,3,11.1,MontroseBeach201406170900
Osterman Beach,0.17,4,11.8,OstermanBeach201406170900
Ohio Street Beach,0.121,2,11.3,OhioStreetBeach201406170900
Rainbow Beach,0.103,3,11.4,RainbowBeach201406170900
Calumet Beach,0.105,3,10.9,CalumetBeach201406171000
63rd Street Beach,0.112,9,11.6,63rdStreetBeach201406171000
Montrose Beach,0.132,4,11.1,MontroseBeach201406171000
Osterman Beach,0.175,4,11.8,OstermanBeach201406171000
Ohio Street Beach,0.135,3,11.3,OhioStreetBeach201406171000
Rainbow Beach,0.096,3,11.4,RainbowBeach201406171000
Calumet Beach,0.128,3,10.9,CalumetBeach201406171100
63rd Street Beach,0.107,10,11.6,63rdStreetBeach201406171100
Montrose Beach,0.136,3,11.1,MontroseBeach201406171100
Osterman Beach,0.158,3,11.8,OstermanBeach201406171100
Ohio Street Beach,0.12,3,11.3,OhioStreetBeach201406171100
Calumet Beach,0.096,3,10.9,CalumetBeach201406171200
63rd Street Beach,0.117,3,11.6,63rdStreetBeach201406171200
Montrose Beach,0.122,3,11.1,MontroseBeach201406171200
Osterman Beach,0.126,4,11.8,OstermanBeach201406171200
Ohio Street Beach,0.121,3,11.3,OhioStreetBeach201406171200
Rainbow Beach,0.118,4,11.4,RainbowBeach201406171100
Calumet Beach,0.1,3,10.9,CalumetBeach201406171300
63rd Street Beach,0.102,4,11.6,63rdStreetBeach201406171300
Calumet Beach,0.105,2,10.9,CalumetBeach201406172200
Montrose Beach,0.147,3,11.1,MontroseBeach201406171300
Osterman Beach,0.139,3,11.8,OstermanBeach201406171300
Ohio Street Beach,0.123,3,11.3,OhioStreetBeach201406171300
Rainbow Beach,0.128,3,11.4,RainbowBeach201406171300
Calumet Beach,0.09,3,10.9,CalumetBeach201406171400
63rd Street Beach,0.133,4,11.6,63rdStreetBeach201406171400
Montrose Beach,0.147,3,11.1,MontroseBeach201406171400
Osterman Beach,0.152,3,11.8,OstermanBeach201406171400
Ohio Street Beach,0.141,3,11.3,OhioStreetBeach201406171400
Rainbow Beach,0.128,4,11.4,RainbowBeach201406171400
Calumet Beach,0.12,3,10.9,CalumetBeach201406171500
63rd Street Beach,0.119,3,11.6,63rdStreetBeach201406171500
Montrose Beach,0.125,10,11.1,MontroseBeach201406171500
Osterman Beach,0.135,9,11.8,OstermanBeach201406171500
Ohio Street Beach,0.136,2,11.3,OhioStreetBeach201406171500
Rainbow Beach,0.121,5,11.4,RainbowBeach201406171500
Calumet Beach,0.12,2,10.9,CalumetBeach201406171700
63rd Street Beach,0.136,4,11.6,63rdStreetBeach201406171700
Montrose Beach,0.146,8,11.1,MontroseBeach201406171700
Osterman Beach,0.153,8,11.8,OstermanBeach201406171700
Ohio Street Beach,0.131,3,11.3,OhioStreetBeach201406171700
Rainbow Beach,0.135,3,11.4,RainbowBeach201406171700
Calumet Beach,0.122,2,10.9,CalumetBeach201406171900
63rd Street Beach,0.138,7,11.6,63rdStreetBeach201406171900
Calumet Beach,0.112,2,10.9,CalumetBeach201406171800
63rd Street Beach,0.14,3,11.6,63rdStreetBeach201406171800
Montrose Beach,0.135,4,11.1,MontroseBeach201406171800
Osterman Beach,0.133,6,11.8,OstermanBeach201406171800
Ohio Street Beach,0.106,7,11.3,OhioStreetBeach201406171800
Montrose Beach,0.134,5,11.1,MontroseBeach201406171900
Osterman Beach,0.134,2,11.8,OstermanBeach201406171900
Ohio Street Beach,0.151,4,11.3,OhioStreetBeach201406171900
Rainbow Beach,0.141,6,11.4,RainbowBeach201406171900
Calumet Beach,0.107,2,10.9,CalumetBeach201406172000
63rd Street Beach,0.135,3,11.6,63rdStreetBeach201406172000
Montrose Beach,0.137,5,11.1,MontroseBeach201406172000
Osterman Beach,0.13,4,11.8,OstermanBeach201406172000
Ohio Street Beach,0.136,3,11.3,OhioStreetBeach201406172000
Rainbow Beach,0.137,3,11.4,RainbowBeach201406172000
Calumet Beach,0.111,2,10.9,CalumetBeach201406172100
63rd Street Beach,0.13,5,11.6,63rdStreetBeach201406172100
Montrose Beach,0.125,5,11.1,MontroseBeach201406172100
Osterman Beach,0.133,5,11.8,OstermanBeach201406172100
Ohio Street Beach,0.128,3,11.3,OhioStreetBeach201406172100
Rainbow Beach,0.148,5,11.4,RainbowBeach201406172100
63rd Street Beach,0.135,4,11.6,63rdStreetBeach201406172200
Montrose Beach,0.124,5,11.1,MontroseBeach201406172200
Osterman Beach,0.114,6,11.8,OstermanBeach201406172200
Ohio Street Beach,0.099,3,11.3,OhioStreetBeach201406172200
Rainbow Beach,0.127,4,11.4,RainbowBeach201406172200
Calumet Beach,0.113,2,10.9,CalumetBeach201406172300
63rd Street Beach,0.122,4,11.6,63rdStreetBeach201406172300
Montrose Beach,0.119,4,11.1,MontroseBeach201406172300
Osterman Beach,0.12,4,11.8,OstermanBeach201406172300
Ohio Street Beach,0.096,4,11.3,OhioStreetBeach201406172300
Rainbow Beach,0.13,4,11.4,RainbowBeach201406172300
Calumet Beach,0.087,4,10.9,CalumetBeach201406182400
63rd Street Beach,0.119,4,11.6,63rdStreetBeach201406182400
Montrose Beach,0.142,8,11.1,MontroseBeach201406182400
Osterman Beach,0.137,2,11.8,OstermanBeach201406182400
Ohio Street Beach,0.083,4,11.3,OhioStreetBeach201406182400
Rainbow Beach,0.103,4,11.4,RainbowBeach201406182400
Calumet Beach,0.07,7,10.9,CalumetBeach201406180200
63rd Street Beach,0.092,7,11.6,63rdStreetBeach201406180200
Montrose Beach,0.106,6,11,MontroseBeach201406180200
Osterman Beach,0.121,6,11.8,OstermanBeach201406180200
Ohio Street Beach,0.086,4,11.3,OhioStreetBeach201406180200
Calumet Beach,0.082,2,10.9,CalumetBeach201406180300
63rd Street Beach,0.095,6,11.6,63rdStreetBeach201406180300
Calumet Beach,0.117,4,10.9,CalumetBeach201406180800
Montrose Beach,0.091,5,11.1,MontroseBeach201406180300
Osterman Beach,0.105,2,11.8,OstermanBeach201406180300
Ohio Street Beach,0.082,2,11.3,OhioStreetBeach201406180300
Rainbow Beach,0.092,7,11.4,RainbowBeach201406180200
Calumet Beach,0.066,5,10.9,CalumetBeach201406180400
63rd Street Beach,0.087,5,11.6,63rdStreetBeach201406180400
Montrose Beach,0.091,6,11,MontroseBeach201406180400
Osterman Beach,0.108,2,11.8,OstermanBeach201406180400
Ohio Street Beach,0.083,2,11.3,OhioStreetBeach201406180400
Rainbow Beach,0.085,4,11.4,RainbowBeach201406180400
Calumet Beach,0.067,5,10.9,CalumetBeach201406180500
63rd Street Beach,0.086,5,11.6,63rdStreetBeach201406180500
Montrose Beach,0.091,3,11,MontroseBeach201406180500
Osterman Beach,0.101,3,11.7,OstermanBeach201406180500
Ohio Street Beach,0.088,4,11.3,OhioStreetBeach201406180500
Rainbow Beach,0.077,5,11.4,RainbowBeach201406180500
Calumet Beach,0.069,5,10.9,CalumetBeach201406180600
63rd Street Beach,0.078,4,11.6,63rdStreetBeach201406180600
Montrose Beach,0.088,6,11,MontroseBeach201406180600
